transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used,profit
TXN-2665,Tyler Jackson,higginsryan@wilcox-snyder.com,3808.13,Handbag,756.36,5,3781.8,Credit Card,05-05-2025 10:40,,Accessories,15,Delivered,4,Yes,New,No,0
TXN-2666,Tracy Li,julie62@yahoo.com,292.4,Running Shoes,49.33,5,246.65,UPI,24-08-2025 08:11,Bangalore,Sportswear,5,Cancelled,2,No,Regular,Yes,0
TXN-2667,Daniel Holloway,ywhite@johnson.com,1498.71,Laundry Basket,353.78,4,1415.12,Cash,19-02-2025 23:17,Delhi,Household,15,Pending,2,No,New,No,0
TXN-2668,David Aguilar,smithdean@yahoo.com,1333.71,Detergent,311.84,4,1247.36,PayPal,19-04-2025 11:47,Pune,Household,20,Pending,4,Yes,Loyal,Yes,0
TXN-2669,Daniel Reyes,charles80@gmail.com,745.12,Bluetooth Speaker,239.25,3,717.75,Cash,13-07-2024 17:53,,Electronics,25,,1,Yes,Loyal,Yes,0
TXN-2670,Kaitlin Gomez,kingchristine@madden-lambert.com,3189.37,Notebook,779.78,4,3119.12,,21-09-2025 05:11,Hyderabad,Stationery,30,Cancelled,1,Yes,,Yes,0
TXN-2671,Lauren Green,natalie21@yahoo.com,595.66,Smart Refrigerator,272.96,2,545.92,UPI,02-05-2025 21:00,Mumbai,Home Appliances,0,Cancelled,5,No,Loyal,No,0
TXN-2672,Brenda Wilson,victormcpherson@adkins-howe.com,1177.57,Sunglasses,540.3,2,1080.6,PayPal,29-09-2025 10:09,Mumbai,Accessories,10,Cancelled,2,No,Loyal,No,0
TXN-2673,Lisa Juarez,ryan25@hotmail.com,415.13,Olive Oil,114.22,3,342.66,Cash,13-11-2024 18:55,Bangalore,Groceries,20,Delivered,3,Yes,Premium,No,0
TXN-2674,Brittany Farrell,lopezbrian@gmail.com,2435,Perfume,600.78,4,2403.12,UPI,26-11-2023 01:24,,Beauty,25,,2,No,Loyal,Yes,0
TXN-2675,Christopher Mcdonald,wwilliams@hoffman.com,749.38,Mop,683.9,,683.9,Cash,02-02-2024 05:58,Mumbai,Household,15,Pending,,Yes,Premium,Yes,683.9
TXN-2676,Dalton Mitchell,anna93@bolton.com,264.96,Pasta Pack,215.58,,215.58,Credit Card,16-09-2024 15:30,Jaipur,Groceries,0,,3,No,,No,215.58
TXN-2677,Danielle Jimenez,anthony16@garza-bean.com,486.81,Olive Oil,399.46,,399.46,Credit Card,25-02-2024 15:28,Kolkata,Groceries,5,Pending,3,Yes,Premium,No,399.46
TXN-2678,Joe Zimmerman,rfuller@hotmail.com,3388.78,Dish Soap,659.83,5,3299.15,PayPal,23-03-2025 07:01,Pune,Household,0,Pending,4,Yes,Premium,No,0
TXN-2679,Wayne Douglas,stacey92@gmail.com,260.97,Keyboard,84.5,3,253.5,,29-08-2025 17:34,Delhi,Electronics,30,Cancelled,5,Yes,New,Yes,0
TXN-2680,Mason Morris,paynecarrie@ross.com,141.7,Bluetooth Speaker,74.04,,74.04,Cash,18-06-2025 23:05,Chennai,Electronics,0,Cancelled,1,No,,No,74.04
TXN-2681,Ann Phelps,schan@goodwin.info,849.61,Notebook,758.46,,758.46,PayPal,12-07-2025 10:29,Bangalore,Stationery,15,Delivered,,No,New,Yes,758.46
TXN-2682,Robert Collins,elizabeth58@burns.info,2252.48,Vacuum Cleaner,442.25,5,2211.25,Cash,24-05-2024 17:42,Chennai,Home Appliances,10,Pending,4,Yes,Regular,Yes,0
TXN-2683,Jenny Avila,ryansimmons@gmail.com,1299.75,Running Shoes,316.92,4,1267.68,,30-11-2024 22:16,Bangalore,Sportswear,5,Cancelled,4,No,New,No,0
TXN-2684,John Walker,prose@miller.info,127.85,Cushion Cover,113.72,,113.72,UPI,18-06-2024 12:37,,Home Decor,15,,,No,Loyal,No,113.72
TXN-2685,Carl Leach,dphillips@jones.biz,561.14,Curtains,484.27,1,484.27,UPI,14-09-2024 00:07,Bangalore,Home Decor,30,,1,Yes,,No,0
TXN-2686,Matthew Carroll,jonathan18@gmail.com,614.58,Olive Oil,544.39,,544.39,Debit Card,25-01-2024 16:48,Jaipur,Groceries,5,Cancelled,4,No,Regular,No,544.39
TXN-2687,Julie Hartman,millernancy@yahoo.com,324.81,Hair Serum,127.4,2,254.8,UPI,29-06-2024 01:16,Pune,Beauty,30,Cancelled,5,Yes,,Yes,0
TXN-2688,Jordan Santiago,tammy23@gmail.com,2123.37,Wireless Mouse,415.6,5,2078,Credit Card,28-12-2023 23:01,Jaipur,Electronics,20,Cancelled,3,No,Regular,No,0
TXN-2689,Lindsey Savage,aferguson@wilson-jackson.info,148.98,Bluetooth Speaker,100.01,,100.01,Debit Card,20-10-2024 14:57,Hyderabad,Electronics,,Delivered,4,No,New,No,100.01
TXN-2690,Sheila Church,christine95@hotmail.com,629.78,Wall Clock,582.03,,582.03,UPI,04-04-2025 13:29,Kolkata,Home Decor,10,Pending,2,Yes,,No,582.03
TXN-2691,Megan Ballard,dereklee@horton.com,476.7,Keyboard,94,5,470,Cash,08-04-2024 17:12,Delhi,Electronics,0,Pending,,No,Loyal,No,0
TXN-2692,Mr. David Wilkinson,turnersteven@henderson-wilson.com,758.52,Sunglasses,696.34,,696.34,Cash,25-05-2025 00:46,Chennai,Accessories,25,,3,Yes,Premium,Yes,696.34
TXN-2693,Tracey Ruiz,jameshudson@yahoo.com,231.85,4K Smart TV,160.73,1,160.73,Debit Card,07-12-2023 18:08,Mumbai,Electronics,15,,,Yes,Premium,No,0
TXN-2694,Brian Abbott,vallison@hotmail.com,3462.99,Table Cloth,687.97,5,3439.85,UPI,03-02-2025 00:08,Jaipur,Home Decor,10,,4,Yes,Regular,Yes,0
TXN-2695,Yvonne Johnson,upalmer@hotmail.com,2471.13,Ergonomic Chair,593.64,4,2374.56,Cash,24-10-2025 15:47,Mumbai,Furniture,,Pending,2,No,,No,0
TXN-2696,Ruth Freeman,hendersonleslie@adams.biz,338.63,Smart Refrigerator,273.74,1,273.74,,18-09-2025 19:40,Hyderabad,Home Appliances,30,,,No,,No,0
TXN-2697,Johnny Mcmillan,bterry@gmail.com,850.54,Mop,799.23,1,799.23,Cash,08-06-2024 21:48,,Household,,Pending,,Yes,,Yes,0
TXN-2698,Julie Kim,sandra72@sharp-myers.biz,2337.83,Toy Car,465.36,5,2326.8,,06-08-2025 06:38,,Baby Products,,Delivered,4,No,New,No,0
TXN-2699,Marissa Ward,christycampbell@hotmail.com,741.6,Power Bank,354.62,2,709.24,Debit Card,04-01-2024 03:37,,Electronics,25,,,No,Premium,No,0
TXN-2700,Betty Gonzalez,leonsherry@yahoo.com,1475.73,Keyboard,277.93,5,1389.65,,21-06-2024 01:22,Jaipur,Electronics,,Cancelled,,No,Loyal,No,0
TXN-2701,Justin Kidd,michael22@hotmail.com,1657.06,Keyboard,525.48,3,1576.44,Debit Card,23-11-2023 00:51,Pune,Electronics,20,Delivered,,No,Premium,Yes,0
TXN-2702,Gail Wilson,hoffmantom@glover-hammond.net,548.55,Yoga Mat,133.49,4,533.96,Cash,23-05-2024 23:17,Jaipur,Sportswear,20,Pending,2,No,Regular,No,0
TXN-2703,Sarah Russo,housesamuel@estes-campos.com,2187.07,Planner,705.92,3,2117.76,Debit Card,27-06-2025 07:56,,Stationery,0,Delivered,3,No,Regular,No,0
TXN-2704,Rachael Meza,jacksondavid@bartlett.com,261.88,T-shirt,105.34,2,210.68,UPI,01-05-2025 06:00,Kolkata,Fashion,0,Cancelled,2,No,,No,0
TXN-2705,Jonathan Oconnor,deborahcook@martinez.info,185.3,Router,92.27,1,92.27,Cash,16-09-2024 03:01,Jaipur,Electronics,5,Delivered,5,No,Regular,No,0
TXN-2706,Adriana Davenport,justin21@yahoo.com,886.38,Wireless Mouse,410.77,2,821.54,Debit Card,13-08-2024 11:36,Kolkata,Electronics,10,Cancelled,,No,,No,0
TXN-2707,Jennifer Soto,karenmoreno@taylor.biz,432.46,Air Conditioner,131.89,3,395.67,Debit Card,11-10-2025 06:01,Delhi,Home Appliances,15,,4,Yes,Premium,No,0
TXN-2708,Jimmy Phelps,ramoskayla@hotmail.com,486.18,Pen Set,236.54,2,473.08,UPI,16-07-2025 10:25,Hyderabad,Stationery,,Pending,2,No,Loyal,Yes,0
TXN-2709,Andrea Morgan,ryanlong@gmail.com,2665.81,Office Desk,643.4,4,2573.6,Cash,24-03-2025 23:28,,Furniture,25,Delivered,4,Yes,Regular,No,0
TXN-2710,Brittany Andrews,rmorales@hotmail.com,792.62,Laundry Basket,755.48,1,755.48,Cash,01-01-2025 04:56,Bangalore,Household,30,Delivered,,Yes,Premium,No,0
TXN-2711,Mikayla Edwards,wilcoxrachel@hotmail.com,863.32,Smart Refrigerator,782.41,,782.41,PayPal,13-10-2025 03:20,Chennai,Home Appliances,30,,,No,,No,782.41
TXN-2712,Jared Schneider,pam63@yahoo.com,811.86,Notebook,728.29,1,728.29,PayPal,02-01-2024 16:00,Bangalore,Stationery,30,,,Yes,,No,0
TXN-2713,George Hardy,jason88@boyd-sherman.com,562.91,Candles Set,525.11,,525.11,,16-11-2023 09:30,Hyderabad,Home Decor,15,Cancelled,1,Yes,,No,525.11
TXN-2714,Robert Vargas,jessica81@brown.com,671.42,Handbag,582.83,,582.83,PayPal,02-02-2024 08:55,,Accessories,20,,1,No,,No,582.83
TXN-2715,Matthew Martinez,chaveztonya@hotmail.com,299.36,Laundry Basket,279.16,,279.16,Credit Card,22-01-2025 22:35,,Household,20,Pending,3,No,Loyal,No,279.16
TXN-2716,Stephanie Burton,kevin92@gray.net,1794.49,LED Lamp,588.27,3,1764.81,PayPal,23-01-2025 13:02,Kolkata,Furniture,5,Delivered,,Yes,Loyal,No,0
TXN-2717,Richard Gibson,fpoole@brown.info,2405.68,Curtains,592.12,4,2368.48,Debit Card,13-04-2024 00:45,,Home Decor,15,Cancelled,3,No,,No,0
TXN-2718,Jacob Fox,,2946.76,Office Desk,574.34,5,2871.7,Credit Card,21-10-2025 08:39,Kolkata,Furniture,15,Cancelled,4,Yes,Premium,No,0
TXN-2719,Monique Butler,williamwashington@anderson-bush.net,678.23,Toy Car,664.47,1,664.47,Cash,28-01-2024 21:39,Bangalore,Baby Products,,Pending,4,Yes,New,No,0
TXN-2720,Joy Johnson,sandra19@rodriguez-wood.com,1695.2,Laundry Basket,328.18,5,1640.9,Cash,29-11-2023 11:48,Chennai,Household,,,4,No,Loyal,No,0
TXN-2721,Autumn Torres,kelly02@gmail.com,1374.67,Baby Stroller,660.81,2,1321.62,Cash,28-06-2025 23:50,Jaipur,Baby Products,10,Delivered,,Yes,Loyal,No,0
TXN-2722,Amber Shannon,isaacsingh@gmail.com,3038.74,Wireless Mouse,599.73,5,2998.65,Credit Card,01-02-2024 05:14,Hyderabad,Electronics,5,Delivered,3,No,New,Yes,0
TXN-2723,Andrea Williams,ariel56@yahoo.com,427.3,Laundry Basket,131.11,3,393.33,UPI,07-08-2025 08:21,Chennai,Household,20,,1,Yes,Premium,No,0
TXN-2724,Lisa Gill,jcontreras@hotmail.com,234.75,Baby Stroller,48.43,3,145.29,Debit Card,07-07-2024 19:21,Bangalore,Baby Products,,Delivered,1,No,New,Yes,0
TXN-2725,Mario Hanson,rachelmorgan@gmail.com,1733.82,Wireless Mouse,339.88,5,1699.4,Cash,01-04-2025 22:52,Kolkata,Electronics,30,,,No,Premium,Yes,0
TXN-2726,Nancy Brewer,armstronglaura@parker.com,2119.59,Dish Soap,512.8,4,2051.2,Debit Card,26-03-2024 15:59,Kolkata,Household,,,4,Yes,Loyal,No,0
TXN-2727,Kimberly Todd,bshaw@barrett.com,135.75,Broom,46.2,,46.2,,12-11-2023 22:35,Chennai,Household,,Pending,,Yes,,No,46.2
TXN-2728,Daniel Gallegos,romancatherine@yahoo.com,519.4,Hair Serum,453.23,1,453.23,Credit Card,28-01-2025 14:39,Pune,Beauty,0,,4,No,Regular,Yes,0
TXN-2729,Scott Johnson,robertheath@yahoo.com,1595.59,Router,749.58,2,1499.16,UPI,20-08-2024 22:05,Pune,Electronics,15,,1,No,,No,0
TXN-2730,Brian Garcia,douglas41@parker.com,1987.81,Sunglasses,475.23,4,1900.92,Credit Card,13-12-2023 23:07,Kolkata,Accessories,30,Pending,4,Yes,,No,0
TXN-2731,Erika Johnson,peter52@orozco-scott.com,311.25,Handbag,213.17,1,213.17,PayPal,08-12-2023 11:58,Bangalore,Accessories,20,Pending,2,No,Regular,Yes,0
TXN-2732,Paul Willis,ravery@gmail.com,783.28,Hair Serum,762.21,,762.21,PayPal,02-07-2024 11:06,Kolkata,Beauty,10,Delivered,,Yes,New,No,762.21
TXN-2733,Jason Washington,robinsmith@hotmail.com,1141.16,Air Conditioner,262.83,4,1051.32,UPI,26-01-2025 11:56,Hyderabad,Home Appliances,5,Delivered,2,Yes,,No,0
TXN-2734,Danielle Peters,ashley71@mason.net,2038.83,Jacket,399.45,5,1997.25,Credit Card,07-03-2024 20:08,Chennai,Fashion,0,Cancelled,4,No,Loyal,Yes,0
TXN-2735,Kimberly Henderson,smithsteven@hotmail.com,60.05,Pasta Pack,32.84,,32.84,Credit Card,09-06-2024 20:53,Chennai,Groceries,5,Pending,5,No,Premium,No,32.84
TXN-2736,Carol Brown,carla65@hotmail.com,416.73,Curtains,331.33,1,331.33,PayPal,11-04-2024 10:54,Pune,Home Decor,10,Cancelled,5,Yes,Premium,No,0
TXN-2737,Katrina Williams,christopher12@hawkins.org,3895.27,Toy Car,769.47,5,3847.35,Credit Card,24-11-2024 07:25,Jaipur,Baby Products,20,Pending,1,Yes,Loyal,No,0
TXN-2738,Emily Fleming,tiffany74@gmail.com,249.31,Cushion Cover,208.2,,208.2,UPI,26-03-2025 14:37,Pune,Home Decor,20,Delivered,2,No,,No,208.2
TXN-2739,Mrs. Julia Greene,deborahsmith@smith-smith.com,1061.35,Vacuum Cleaner,247.5,4,990,Debit Card,14-09-2024 02:48,,Home Appliances,20,,2,No,,No,0
TXN-2740,Melissa Burns,cobbdebra@gmail.com,786.7,Keyboard,756.87,,756.87,,20-12-2024 14:02,,Electronics,20,Pending,,No,New,Yes,756.87
TXN-2741,Ronnie Powers,teresa69@hughes-combs.com,2309.31,Olive Oil,767.6,3,2302.8,,03-02-2024 02:39,Bangalore,Groceries,,,1,Yes,Premium,No,0
TXN-2742,Timothy Wallace,changerin@howard.com,768.71,Mop,717.26,,717.26,Cash,18-07-2025 02:49,,Household,5,Delivered,5,Yes,Loyal,No,717.26
TXN-2743,Cynthia Snyder,,1239.09,LED Lamp,288.87,4,1155.48,UPI,10-02-2025 22:03,Hyderabad,Furniture,10,Delivered,1,No,New,Yes,0
TXN-2744,Craig Nicholson,kaneashley@yahoo.com,24.28,Organic Soap,17.4,,17.4,UPI,09-03-2024 14:48,Kolkata,Groceries,15,Delivered,5,No,New,No,17.4
TXN-2745,Mary Knight,chapmanjulie@green.com,877.13,T-shirt,195.06,4,780.24,Credit Card,12-09-2025 11:58,Chennai,Fashion,,Pending,1,Yes,Loyal,Yes,0
TXN-2746,Rachael Lee,erin70@davidson-hahn.com,1859.56,Perfume,459.59,4,1838.36,Debit Card,22-08-2025 09:59,Bangalore,Beauty,5,Pending,,Yes,Premium,No,0
TXN-2747,Jessica Carney,fraziersteven@yahoo.com,3503.4,Curtains,685.83,5,3429.15,UPI,03-12-2024 23:15,Pune,Home Decor,0,Cancelled,,No,Loyal,Yes,0
TXN-2748,Stacey Walker,upatel@gmail.com,526.29,Toy Car,516.36,,516.36,UPI,28-08-2024 13:40,Hyderabad,Baby Products,30,Cancelled,1,No,,No,516.36
TXN-2749,Brad Armstrong,tiffanycoleman@stark.com,384.52,Detergent,295.56,1,295.56,Debit Card,10-07-2024 22:04,Mumbai,Household,20,,5,No,New,Yes,0
TXN-2750,Mark Davis,lmorton@hotmail.com,252.35,Sunglasses,163.74,1,163.74,Credit Card,24-10-2025 11:41,Pune,Accessories,30,Delivered,2,Yes,Premium,No,0
TXN-2751,David Rodriguez,marissa58@harding.org,73.84,Hair Serum,59.65,,59.65,Cash,03-10-2024 19:40,Hyderabad,Beauty,0,Cancelled,3,Yes,Regular,No,59.65
TXN-2752,Lori Riley,rangelnicholas@brown.info,850.51,Jacket,767.45,1,767.45,PayPal,10-12-2023 18:13,Pune,Fashion,5,,1,No,Loyal,No,0
TXN-2753,Mark Jones,phillipspatrick@williamson.com,169.66,LED Lamp,77.57,1,77.57,Cash,30-08-2025 17:52,Kolkata,Furniture,5,Pending,1,No,Regular,No,0
TXN-2754,Mary Smith,npope@hotmail.com,519.36,Candles Set,504.69,1,504.69,Credit Card,15-01-2024 20:50,,Home Decor,0,Cancelled,4,No,Regular,No,0
TXN-2755,Timothy Logan,briana11@gmail.com,1050.61,Baby Stroller,194.16,5,970.8,PayPal,02-02-2025 11:45,Mumbai,Baby Products,,,4,No,,No,0
TXN-2756,Leslie Randall,michael79@lopez-taylor.com,357.68,Air Conditioner,278.3,,278.3,Cash,15-12-2023 04:31,,Home Appliances,25,Pending,1,Yes,Regular,No,278.3
TXN-2757,Kevin Palmer,brandy82@gmail.com,1047.68,Vacuum Cleaner,478.38,2,956.76,Debit Card,27-10-2024 21:26,,Home Appliances,20,Cancelled,4,No,,No,0
TXN-2758,Grant Wood,brianhunter@trevino.com,212.84,Dumbbell Set,202.09,1,202.09,UPI,09-03-2025 17:41,Hyderabad,Sportswear,25,Cancelled,5,No,Premium,Yes,0
TXN-2759,Rachel Peterson,vgreene@hotmail.com,794.2,Pasta Pack,253.85,3,761.55,Credit Card,10-01-2025 21:42,,Groceries,10,Delivered,2,No,,Yes,0
TXN-2760,Lisa Barnes,gibsonkristina@crawford.com,629.07,Toy Car,281.61,2,563.22,Debit Card,19-04-2025 15:27,Delhi,Baby Products,25,Pending,,No,Loyal,No,0
TXN-2761,Marcus Allen,lharris@gmail.com,1416.78,Power Bank,271.6,5,1358,UPI,06-08-2024 00:17,Chennai,Electronics,30,Cancelled,2,Yes,Loyal,Yes,0
TXN-2762,Hunter Spencer,scott95@hester.com,249.01,Detergent,183.33,1,183.33,,05-06-2024 20:54,Pune,Household,,Pending,2,No,New,No,0
TXN-2763,Stephen Higgins,gregorysmith@yahoo.com,427.88,Handbag,172.2,2,344.4,Credit Card,05-10-2025 12:37,Kolkata,Accessories,0,Delivered,3,Yes,,Yes,0
TXN-2764,Ronald Taylor,sharon47@wood.com,544.1,Ergonomic Chair,239.56,2,479.12,UPI,11-12-2024 11:31,Mumbai,Furniture,0,Pending,2,No,Premium,No,0
TXN-2765,Yolanda Keith,thomassandra@lee.com,1819.16,Sneakers,577.88,3,1733.64,Debit Card,02-07-2024 03:56,Bangalore,Fashion,15,Delivered,2,No,Regular,Yes,0
TXN-2766,Vanessa Sanchez,melissaphillips@murphy.com,198.22,Keyboard,118.42,,118.42,Credit Card,06-09-2025 04:01,Kolkata,Electronics,15,Cancelled,,Yes,New,No,118.42
TXN-2767,Jordan Silva,jessicamueller@hotmail.com,824.67,Router,145.37,5,726.85,PayPal,17-02-2025 19:12,Hyderabad,Electronics,5,,2,Yes,Premium,Yes,0
TXN-2768,Jordan Potter,,961.52,Broom,308.77,3,926.31,Cash,04-05-2025 14:36,Pune,Household,0,Pending,5,No,Premium,No,0
TXN-2769,Michael Baldwin,zadams@hotmail.com,244.13,Jacket,52.07,3,156.21,PayPal,13-10-2025 17:01,Jaipur,Fashion,15,Delivered,4,No,,Yes,0
TXN-2770,Marie Clark,zroy@torres.org,488.16,Running Shoes,411.8,,411.8,UPI,28-02-2024 07:29,Jaipur,Sportswear,,Pending,3,No,New,No,411.8
TXN-2771,Jacqueline Pierce,phillipsapril@silva.net,1617.21,Power Bank,391.8,4,1567.2,PayPal,22-02-2025 15:30,Hyderabad,Electronics,0,Pending,2,Yes,Loyal,Yes,0
TXN-2772,Jerry Reynolds,ystewart@gmail.com,820.19,Sunglasses,182.69,4,730.76,PayPal,16-03-2024 16:14,Bangalore,Accessories,25,Cancelled,5,Yes,Premium,Yes,0
TXN-2773,Derek Jones,megan88@miller.com,1110.35,Lipstick,361.16,3,1083.48,Credit Card,23-12-2023 14:55,Jaipur,Beauty,25,,4,No,Loyal,No,0
TXN-2774,Joshua Cook,kevin43@hotmail.com,1967.62,Wrist Watch,645.56,3,1936.68,Credit Card,09-02-2025 08:54,Bangalore,Accessories,,Pending,3,No,Regular,No,0
TXN-2775,Dr. Nicole Singh DVM,juan56@underwood-todd.com,1267.07,Coffee Maker,242.67,5,1213.35,,29-10-2024 19:40,Delhi,Home Appliances,20,Pending,1,Yes,Regular,No,0
TXN-2776,Virginia Lynn,jeremycurry@yahoo.com,1347.76,Wireless Mouse,441.36,3,1324.08,UPI,27-04-2024 17:48,Chennai,Electronics,20,Cancelled,2,No,,Yes,0
TXN-2777,Rachel Todd,latoya53@yahoo.com,808.94,Broom,730.78,1,730.78,UPI,18-06-2025 09:10,Kolkata,Household,30,,5,No,Regular,No,0
TXN-2778,Jennifer Gonzales,don24@smith.com,917.2,Smartphone,414.99,2,829.98,Debit Card,21-04-2024 08:20,Pune,Electronics,15,,2,No,,No,0
TXN-2779,Michael Powell,brenda90@gmail.com,2360.48,Olive Oil,580.78,4,2323.12,Credit Card,25-02-2024 13:54,Kolkata,Groceries,15,,,No,Premium,No,0
TXN-2780,Wendy Carroll,zharris@gmail.com,724.43,Organic Soap,683.83,1,683.83,PayPal,17-12-2024 08:31,Bangalore,Groceries,20,Delivered,4,No,New,No,0
TXN-2781,John Murphy,christopher18@gmail.com,417.63,T-shirt,341.13,,341.13,,23-11-2023 02:31,,Fashion,20,Cancelled,5,Yes,,Yes,341.13
TXN-2782,Lindsey Johnson,pruittpaul@hall.net,453.24,Office Desk,131.42,3,394.26,PayPal,22-12-2023 13:24,Hyderabad,Furniture,30,Pending,4,Yes,,No,0
TXN-2783,Jacob Smith,hmyers@gmail.com,1214.31,Yoga Mat,385.07,3,1155.21,Cash,18-12-2024 21:06,Chennai,Sportswear,5,Pending,,No,,Yes,0
TXN-2784,Patrick Price,monicacollins@ortega.com,3366.02,Wireless Mouse,662.92,5,3314.6,Debit Card,27-01-2025 12:32,,Electronics,5,,3,Yes,Premium,No,0
TXN-2785,Mitchell Stevens,rittersean@jacobs-wright.com,1707.54,Router,424.27,4,1697.08,PayPal,05-10-2025 06:09,Mumbai,Electronics,10,Cancelled,4,No,Premium,Yes,0
TXN-2786,Katherine Ford,robertsnicole@reed-kirby.com,1810.8,Office Desk,433.8,4,1735.2,Cash,27-08-2024 23:20,Pune,Furniture,10,Pending,3,No,Loyal,Yes,0
TXN-2787,Rhonda Thompson,rachelquinn@cruz-hopkins.org,1453.77,Cushion Cover,464.32,3,1392.96,PayPal,11-01-2024 09:46,Jaipur,Home Decor,20,Pending,1,Yes,Loyal,Yes,0
TXN-2788,Tracy Allen,nicole84@hendricks.com,1030.62,Sunglasses,487.83,2,975.66,PayPal,04-10-2025 00:58,Jaipur,Accessories,,,5,Yes,Regular,No,0
TXN-2789,Willie Tran DVM,gordonkimberly@hayes-king.net,2861.9,Smartphone,705.99,4,2823.96,,02-12-2023 20:57,Chennai,Electronics,30,Pending,4,Yes,Premium,No,0
TXN-2790,Benjamin Neal,zcooper@gmail.com,394.11,Toy Car,371.68,,371.68,PayPal,01-09-2024 07:26,Delhi,Baby Products,30,Delivered,2,Yes,New,No,371.68
TXN-2791,David Fletcher,ellen77@jones-kelley.com,311.9,Broom,240.59,1,240.59,,05-05-2025 11:00,Pune,Household,,,,Yes,New,Yes,0
TXN-2792,Brenda Hoover,marylawson@phillips.biz,1269.37,Air Conditioner,408.47,3,1225.41,Debit Card,08-03-2024 01:05,,Home Appliances,,Delivered,4,Yes,Regular,No,0
TXN-2793,Phillip Byrd,nhoward@johnson.com,2216.17,Power Bank,543.74,4,2174.96,,08-08-2025 22:24,,Electronics,15,,1,Yes,New,Yes,0
TXN-2794,Kelly Bates,cvaughn@george.biz,317.52,Office Desk,268.42,,268.42,Cash,16-06-2025 00:56,Delhi,Furniture,5,,,No,Premium,No,268.42
TXN-2795,David Kerr,smithanthony@rogers.com,1434.32,Perfume,674.83,2,1349.66,PayPal,17-04-2024 12:34,Delhi,Beauty,10,Cancelled,1,No,Loyal,Yes,0
TXN-2796,Anne Conley,bradleyhunt@morris-sims.org,609.75,Vacuum Cleaner,540.4,1,540.4,Debit Card,07-04-2024 01:52,Jaipur,Home Appliances,25,Pending,2,No,Regular,No,0
TXN-2797,Jennifer Patterson,danielmorris@morales.com,190.31,Broom,180.77,,180.77,,26-08-2024 11:51,,Household,5,,,No,Loyal,Yes,180.77
TXN-2798,Daniel Barrett,bradley36@yahoo.com,132.64,Cushion Cover,13.69,4,54.76,Debit Card,16-06-2025 08:58,Kolkata,Home Decor,15,Pending,1,Yes,Loyal,Yes,0
TXN-2799,Victoria Garcia,,622.24,4K Smart TV,276.32,2,552.64,Credit Card,13-07-2024 02:41,,Electronics,5,,,Yes,Regular,No,0
TXN-2800,Philip Watts,rogerscharlotte@hotmail.com,320.86,Dish Soap,95.07,3,285.21,,11-10-2024 21:12,Pune,Household,15,,4,Yes,Premium,Yes,0
TXN-2801,Martin Hall,,589.82,Air Conditioner,291.7,2,583.4,,08-06-2025 08:58,Kolkata,Home Appliances,0,,2,No,Premium,Yes,0
TXN-2802,Bobby Taylor,james63@hotmail.com,718.19,Router,653.92,,653.92,Credit Card,27-11-2023 15:31,Delhi,Electronics,15,,3,No,Loyal,Yes,653.92
TXN-2803,Nicholas Hinton,dennis50@hotmail.com,3196.79,Broom,635.1,5,3175.5,Credit Card,05-07-2025 04:44,Kolkata,Household,30,Pending,3,Yes,New,No,0
TXN-2804,Maria Roberts,melanierivera@harris.com,126.15,Pasta Pack,63.34,1,63.34,PayPal,12-07-2025 17:02,Jaipur,Groceries,30,Pending,5,No,Regular,Yes,0
TXN-2805,Michelle Franklin,isaiah01@yahoo.com,531.26,Bluetooth Speaker,496.92,1,496.92,,22-12-2023 13:30,Hyderabad,Electronics,15,Delivered,1,Yes,New,No,0
TXN-2806,Amy Braun,christopherwatkins@young.biz,702.78,Lipstick,169.59,4,678.36,Credit Card,14-05-2025 07:40,Pune,Beauty,,Cancelled,2,No,New,No,0
TXN-2807,Christopher Gonzalez,catherineturner@hotmail.com,1752.52,Wireless Mouse,421.49,4,1685.96,UPI,11-10-2024 09:16,Mumbai,Electronics,15,Cancelled,3,Yes,Premium,No,0
TXN-2808,Christina Huffman,tapiamichael@yahoo.com,825.14,Smart Refrigerator,726.24,,726.24,,07-03-2024 12:16,Pune,Home Appliances,30,Cancelled,2,No,Regular,Yes,726.24
TXN-2809,Jay Lynch,lorileon@gmail.com,140.53,Detergent,65.29,2,130.58,Debit Card,12-06-2025 00:16,Pune,Household,10,Delivered,2,No,,Yes,0
TXN-2810,Scott Blake,angelathompson@yahoo.com,1717.35,Jacket,410.87,4,1643.48,UPI,23-10-2024 07:58,Bangalore,Fashion,15,Pending,4,Yes,,Yes,0
TXN-2811,Douglas Hart,cookjennifer@gmail.com,1038.65,Hair Serum,235.43,4,941.72,Debit Card,26-02-2024 09:09,Chennai,Beauty,,Delivered,3,No,Loyal,Yes,0
TXN-2812,April Hensley,asullivan@yahoo.com,1856.34,Pasta Pack,358.69,5,1793.45,Cash,27-05-2025 16:23,Bangalore,Groceries,,Delivered,4,No,Regular,No,0
TXN-2813,John Davidson,hdyer@frederick-martin.biz,2245.98,Cushion Cover,434.39,5,2171.95,UPI,14-05-2024 11:15,Hyderabad,Home Decor,,Cancelled,4,No,Loyal,No,0
