transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used
TXN-2803,Nicholas Hinton,dennis50@hotmail.com,3196.79,Broom,635.1,5.0,3175.5,Credit Card,2025-07-05 04:44:08,Kolkata,Household,30.0,Pending,3.0,Yes,New,
TXN-2804,Maria Roberts,melanierivera@harris.com,126.15,Pasta Pack,63.34,1.0,63.34,PayPal,2025-07-12 17:02:08,Jaipur,Groceries,30.0,Pending,5.0,,Regular,Yes
TXN-2805,Michelle Franklin,isaiah01@yahoo.com,531.26,Bluetooth Speaker,496.92,1.0,496.92,,2023-12-22 13:30:16,Hyderabad,Electronics,15.0,Delivered,1.0,Yes,New,No
TXN-2806,Amy Braun,christopherwatkins@young.biz,702.78,Lipstick,169.59,4.0,678.36,Credit Card,2025-05-14 07:40:03,Pune,Beauty,,Cancelled,2.0,No,New,
TXN-2807,Christopher Gonzalez,catherineturner@hotmail.com,1752.52,Wireless Mouse,421.49,4.0,1685.96,UPI,2024-10-11 09:16:18,Mumbai,Electronics,15.0,Cancelled,3.0,Yes,Premium,
TXN-2808,Christina Huffman,tapiamichael@yahoo.com,825.14,Smart Refrigerator,726.24,,726.24,,2024-03-07 12:16:36,Pune,Home Appliances,30.0,Cancelled,2.0,No,Regular,Yes
TXN-2809,Jay Lynch,lorileon@gmail.com,140.53,Detergent,65.29,2.0,130.58,Debit Card,2025-06-12 00:16:57,Pune,Household,10.0,Delivered,2.0,,,Yes
TXN-2810,Scott Blake,angelathompson@yahoo.com,1717.35,Jacket,410.87,4.0,1643.48,UPI,2024-10-23 07:58:35,Bangalore,Fashion,15.0,Pending,4.0,Yes,,Yes
TXN-2811,Douglas Hart,cookjennifer@gmail.com,1038.65,Hair Serum,235.43,4.0,941.72,Debit Card,2024-02-26 09:09:50,Chennai,Beauty,,Delivered,3.0,No,Loyal,Yes
TXN-2812,April Hensley,asullivan@yahoo.com,1856.34,Pasta Pack,358.69,5.0,1793.45,Cash,2025-05-27 16:23:23,Bangalore,Groceries,,Delivered,4.0,No,Regular,No
TXN-2813,John Davidson,hdyer@frederick-martin.biz,2245.98,Cushion Cover,434.39,5.0,2171.95,UPI,2024-05-14 11:15:10,Hyderabad,Home Decor,,Cancelled,4.0,No,Loyal,
TXN-2814,Nicole Bailey,heather66@hotmail.com,1187.59,Cushion Cover,389.87,3.0,1169.61,Cash,2024-05-07 21:25:26,Pune,Home Decor,10.0,Pending,1.0,Yes,,
TXN-2815,Andrew Li,josegibson@hernandez.com,1687.33,Wrist Watch,398.25,4.0,1593.0,,2023-11-07 18:52:36,Kolkata,Accessories,30.0,,3.0,,,Yes
TXN-2816,Brandon Dawson,fmccarthy@hotmail.com,750.71,Baby Stroller,709.15,1.0,709.15,PayPal,2025-10-04 23:34:21,Bangalore,Baby Products,15.0,,3.0,,New,
TXN-2817,Jay Gallegos,vincent86@hotmail.com,1606.05,Detergent,511.63,3.0,1534.89,,2024-06-24 10:01:59,Hyderabad,Household,30.0,Pending,2.0,No,Regular,No
TXN-2818,Nicole Glass,fieldskimberly@olsen-adams.com,639.44,Table Cloth,568.18,1.0,568.18,,2025-10-20 13:39:43,Bangalore,Home Decor,20.0,,,Yes,New,Yes
TXN-2819,Melissa Smith,esmith@butler.biz,551.83,Cushion Cover,466.89,,466.89,Credit Card,2024-03-09 17:44:39,Delhi,Home Decor,5.0,,,,,Yes
TXN-2820,Cody Taylor,waynerodriguez@hotmail.com,2936.19,Laundry Basket,728.86,4.0,2915.44,Cash,2025-07-22 17:51:24,Chennai,Household,20.0,,5.0,No,Loyal,
TXN-2821,Curtis Brady,tonya67@durham.com,560.44,Coffee Maker,96.33,5.0,481.65,UPI,2024-06-12 21:08:53,Bangalore,Home Appliances,20.0,Pending,,No,New,Yes
TXN-2822,Caleb Brown,timothychambers@smith.com,669.15,Running Shoes,654.95,1.0,654.95,,2025-03-28 23:23:50,Hyderabad,Sportswear,30.0,Cancelled,,No,Premium,Yes
TXN-2823,Victoria Davis,wmorrison@frederick-kennedy.com,338.33,Wrist Watch,157.26,2.0,314.52,Debit Card,2025-02-09 15:11:36,,Accessories,5.0,,,Yes,Premium,Yes
TXN-2824,Jacob Wu,shelleyortega@yahoo.com,1234.5,Smart Refrigerator,602.43,2.0,1204.86,Cash,2025-02-14 15:11:50,Jaipur,Home Appliances,5.0,Pending,1.0,No,Regular,No
TXN-2825,Henry Rivera,bryantholly@houston.com,693.74,LED Lamp,228.64,3.0,685.92,Debit Card,2025-09-03 04:19:25,Jaipur,Furniture,,Delivered,1.0,Yes,New,Yes
TXN-2826,Tiffany Walton,shannon78@keller-smith.com,484.33,Router,470.13,1.0,470.13,PayPal,2023-11-11 02:54:08,Mumbai,Electronics,30.0,Cancelled,4.0,No,New,
TXN-2827,Shelley Montes,fhall@yahoo.com,365.43,Toy Car,275.87,,275.87,UPI,2025-05-25 08:39:51,Pune,Baby Products,25.0,,4.0,,Regular,No
TXN-2828,Angela Patterson,navarrokelly@gmail.com,695.36,Pen Set,646.95,1.0,646.95,,2025-05-04 04:27:05,Hyderabad,Stationery,,Delivered,5.0,Yes,,No
TXN-2829,Joseph Armstrong,tylermiller@davies.info,1247.28,Power Bank,603.64,2.0,1207.28,PayPal,2024-01-27 01:17:50,Jaipur,Electronics,30.0,,1.0,,New,Yes
TXN-2830,Mr. David Jackson,grahamjennifer@hickman.biz,391.67,Table Cloth,294.56,1.0,294.56,,2025-06-15 09:55:22,Kolkata,Home Decor,,Pending,5.0,No,Loyal,
TXN-2831,Nathan Wade,sandraschultz@davis-holt.com,1957.34,Candles Set,637.23,3.0,1911.69,Cash,2025-10-21 22:31:42,Delhi,Home Decor,30.0,Cancelled,,Yes,Premium,
TXN-2832,Tammy Brown,vkent@hotmail.com,682.98,Curtains,630.04,,630.04,Debit Card,2025-05-14 08:23:39,Jaipur,Home Decor,5.0,Cancelled,,,Loyal,
TXN-2833,Martin Hoffman,jeffreywilson@gmail.com,3125.91,Organic Soap,764.49,4.0,3057.96,Debit Card,2024-01-23 17:12:42,Pune,Groceries,15.0,Pending,,,Regular,Yes
TXN-2834,Patrick Pineda,david56@mclaughlin.com,814.98,Toy Car,794.76,1.0,794.76,UPI,2025-08-17 04:19:34,Hyderabad,Baby Products,20.0,Pending,,No,Loyal,
TXN-2835,Jeff Wise,danielsmith@stewart-cabrera.com,2743.84,LED Lamp,535.73,5.0,2678.65,Cash,2025-08-09 11:44:26,Delhi,Furniture,,Pending,5.0,,Regular,
TXN-2836,Michael Hernandez,juliesweeney@hotmail.com,383.42,Pen Set,307.84,,307.84,,2023-11-24 21:06:25,Hyderabad,Stationery,30.0,Pending,2.0,No,Regular,No
TXN-2837,Ellen Mooney,wendy97@poole.biz,369.33,Coffee Maker,97.99,3.0,293.97,Debit Card,2023-12-13 21:14:13,Delhi,Home Appliances,25.0,Pending,3.0,No,,
TXN-2838,Mrs. Samantha Clark,leblanckimberly@luna-evans.com,1333.53,4K Smart TV,255.53,5.0,1277.65,Cash,2023-11-14 22:54:25,Hyderabad,Electronics,25.0,Cancelled,,Yes,,
TXN-2839,Gail Gregory,hmyers@hotmail.com,519.26,Cushion Cover,476.71,1.0,476.71,PayPal,2024-06-05 01:08:12,,Home Decor,25.0,Pending,3.0,Yes,Loyal,
TXN-2840,Thomas Haynes,andersonkaren@hotmail.com,398.27,Olive Oil,126.47,3.0,379.41,,2025-08-31 17:36:22,Mumbai,Groceries,25.0,Cancelled,5.0,,Regular,No
TXN-2841,Sarah Mckinney,barbararamos@yahoo.com,827.71,Curtains,387.84,2.0,775.68,,2024-06-11 07:02:41,Hyderabad,Home Decor,0.0,Cancelled,2.0,,Premium,
TXN-2842,Christine Brock,coxmelissa@gregory.biz,656.02,T-shirt,563.32,1.0,563.32,Debit Card,2024-09-24 22:49:06,Jaipur,Fashion,30.0,Cancelled,,Yes,Regular,
TXN-2843,Carol Brown,dwhite@gmail.com,326.53,Sunglasses,276.55,,276.55,UPI,2024-12-02 13:17:57,Hyderabad,Accessories,30.0,Delivered,5.0,,New,No
TXN-2844,Leslie Booker,austinallen@yahoo.com,825.56,Power Bank,739.22,,739.22,Cash,2024-06-20 07:26:03,Delhi,Electronics,10.0,Cancelled,5.0,Yes,New,No
TXN-2845,Tiffany Delgado,stricklandmichelle@hotmail.com,325.62,Smartphone,139.32,2.0,278.64,Cash,2024-08-20 23:46:06,Chennai,Electronics,10.0,Pending,2.0,,Premium,
TXN-2846,Matthew Richardson,millertracy@kerr.org,103.54,Smartphone,17.21,,17.21,Credit Card,2024-11-04 15:23:18,Bangalore,Electronics,30.0,,,Yes,Regular,Yes
TXN-2847,Patrick Bauer,pwashington@hamilton.com,1653.96,Planner,779.59,2.0,1559.18,Credit Card,2025-05-05 14:29:37,,Stationery,25.0,,2.0,,Loyal,Yes
TXN-2848,Rebecca Lopez,ihawkins@freeman.com,466.82,Wireless Mouse,103.85,4.0,415.4,,2025-06-05 11:18:08,Bangalore,Electronics,30.0,Delivered,,,Loyal,No
TXN-2849,Tracie Merritt,adamwest@martinez-anderson.com,1584.16,Table Cloth,526.02,3.0,1578.06,Credit Card,2025-03-19 02:59:30,Delhi,Home Decor,5.0,,,,,Yes
TXN-2850,Justin York,whitneywilliam@burch-jackson.com,2418.6,Bluetooth Speaker,473.61,5.0,2368.05,,2024-05-09 02:13:47,Delhi,Electronics,10.0,,4.0,,Loyal,No
TXN-2851,Tracy Stone,ftaylor@hotmail.com,337.85,Curtains,108.94,3.0,326.82,PayPal,2024-06-28 06:26:30,Bangalore,Home Decor,30.0,Delivered,4.0,,,
TXN-2852,Victoria Bell,batesbradley@lopez.com,358.75,Detergent,60.51,5.0,302.55,,2024-02-10 10:42:34,Delhi,Household,15.0,Delivered,2.0,,Premium,Yes
TXN-2853,Cindy Howard,qjones@james-mckee.biz,1106.62,Mop,363.31,3.0,1089.93,Debit Card,2024-10-17 10:36:36,Pune,Household,10.0,Delivered,5.0,No,Regular,Yes
TXN-2854,David Coleman,chadoconnor@terry.net,1326.38,LED Lamp,409.86,3.0,1229.58,Debit Card,2025-02-10 01:52:39,,Furniture,0.0,Pending,3.0,Yes,,No
TXN-2855,Roberto Stewart,mjohnson@gmail.com,923.7,Router,431.94,2.0,863.88,,2023-12-28 10:03:15,Kolkata,Electronics,25.0,,,Yes,Regular,Yes
TXN-2856,Joseph Sutton,murphychristopher@yahoo.com,562.07,Wireless Mouse,158.58,3.0,475.74,Debit Card,2025-06-24 13:11:05,Bangalore,Electronics,15.0,Cancelled,3.0,Yes,,No
TXN-2857,Sean Perez,bennetttanya@lynn-patton.com,1374.41,Vacuum Cleaner,444.38,3.0,1333.14,Debit Card,2024-03-13 16:45:40,Hyderabad,Home Appliances,,Delivered,3.0,,Loyal,
TXN-2858,Sheri Chapman,ricejackie@yahoo.com,498.17,Ergonomic Chair,433.36,1.0,433.36,UPI,2024-12-30 14:23:00,Pune,Furniture,25.0,Pending,4.0,Yes,New,No
TXN-2859,Brett Williams,zwhite@hotmail.com,180.86,Handbag,30.47,5.0,152.35,UPI,2025-04-07 16:13:13,Delhi,Accessories,5.0,,1.0,No,Regular,
TXN-2860,Kim Wheeler,qvargas@gmail.com,1336.9,Pen Set,624.68,2.0,1249.36,Debit Card,2025-04-14 13:07:49,Chennai,Stationery,0.0,Delivered,4.0,Yes,Loyal,Yes
TXN-2861,Brittney Martinez,brian53@hotmail.com,237.0,LED Lamp,148.83,,148.83,PayPal,2025-02-12 23:56:14,Jaipur,Furniture,5.0,Cancelled,,,New,
TXN-2862,Jimmy Gonzales,rshaw@yahoo.com,511.12,Perfume,489.9,1.0,489.9,Cash,2024-12-06 13:28:44,Bangalore,Beauty,25.0,,4.0,,Premium,No
TXN-2863,Sierra Cervantes,mezarichard@yahoo.com,572.23,4K Smart TV,552.46,,552.46,Debit Card,2025-08-15 17:24:40,Bangalore,Electronics,30.0,Cancelled,1.0,,New,
TXN-2864,Bobby Blair,barbaramiller@spencer-vasquez.com,2255.3,Jacket,545.79,4.0,2183.16,Debit Card,2024-09-22 12:31:07,Jaipur,Fashion,25.0,,5.0,No,New,No
TXN-2865,Tara Taylor,sullivanchristina@hotmail.com,1541.83,Laundry Basket,753.92,2.0,1507.84,Credit Card,2023-11-03 20:47:28,Chennai,Household,30.0,,1.0,,Regular,Yes
TXN-2866,Michele Brady,lawsontami@conrad.com,1572.54,Jacket,756.44,2.0,1512.88,Credit Card,2023-12-26 13:16:25,Chennai,Fashion,,Delivered,4.0,,,
TXN-2867,Casey Gomez,ksimpson@booker-morgan.com,2014.74,Office Desk,388.93,5.0,1944.65,,2025-08-05 05:23:42,,Furniture,5.0,,,,Premium,
TXN-2868,Pamela Wilson,ncarter@gmail.com,629.95,4K Smart TV,574.19,,574.19,UPI,2025-05-24 10:41:15,,Electronics,0.0,,2.0,,,Yes
TXN-2869,Jennifer Leblanc,fstafford@kelly.info,192.5,Dumbbell Set,69.35,2.0,138.7,Credit Card,2024-07-10 09:32:26,Hyderabad,Sportswear,,,2.0,No,Regular,No
TXN-2870,Brian Bailey,ggomez@vasquez-miller.net,1122.37,Keyboard,207.31,5.0,1036.55,Credit Card,2025-09-26 02:19:50,Chennai,Electronics,20.0,,3.0,No,Premium,Yes
TXN-2871,Caleb Freeman,jeremy65@diaz-mcclain.net,1011.47,Table Cloth,459.39,2.0,918.78,,2025-07-20 13:09:54,,Home Decor,0.0,,5.0,No,Regular,No
TXN-2872,William Douglas,donaldburgess@gmail.com,1522.15,4K Smart TV,496.27,3.0,1488.81,Credit Card,2024-08-03 05:32:57,Mumbai,Electronics,25.0,Pending,4.0,No,Regular,Yes
TXN-2873,Michelle Rodriguez,andersonrobert@yahoo.com,453.98,Toy Car,398.72,1.0,398.72,Debit Card,2025-09-28 00:42:27,Hyderabad,Baby Products,5.0,,1.0,Yes,New,Yes
TXN-2874,Melvin Vaughan,fisherandrea@hotmail.com,1006.62,Pasta Pack,322.33,3.0,966.99,Debit Card,2025-05-06 00:47:56,,Groceries,20.0,Delivered,4.0,,Loyal,Yes
TXN-2875,Paul Deleon,ganderson@gmail.com,1163.35,Office Desk,289.45,4.0,1157.8,,2024-02-04 04:00:18,Pune,Furniture,5.0,Pending,3.0,Yes,Premium,No
TXN-2876,Jonathan Saunders,gregorymatthew@mclaughlin.info,617.93,Baby Stroller,597.7,1.0,597.7,Debit Card,2024-01-01 08:56:39,Jaipur,Baby Products,20.0,Delivered,4.0,No,,No
TXN-2877,Danielle Hernandez,juanwilson@gamble-wright.biz,1799.28,Keyboard,574.31,3.0,1722.93,Cash,2024-03-31 07:34:02,,Electronics,30.0,Pending,1.0,Yes,Regular,Yes
TXN-2878,Richard Garcia,victoriagarza@hernandez.com,359.76,Ergonomic Chair,281.86,1.0,281.86,Debit Card,2024-03-26 11:20:14,Mumbai,Furniture,25.0,,5.0,,Regular,No
TXN-2879,Jessica Jensen,jamesalicia@schultz.info,967.57,Pasta Pack,238.68,4.0,954.72,Cash,2023-12-15 20:31:58,Pune,Groceries,10.0,Pending,2.0,No,Regular,No
TXN-2880,Maria Torres,juan56@gmail.com,845.49,Power Bank,205.41,4.0,821.64,,2024-07-03 15:09:26,Delhi,Electronics,10.0,Pending,5.0,,Premium,Yes
TXN-2881,Catherine Smith,justinramirez@hotmail.com,145.53,LED Lamp,114.51,1.0,114.51,Debit Card,2024-01-15 11:13:31,Bangalore,Furniture,30.0,Delivered,5.0,Yes,Regular,Yes
TXN-2882,David Henry,daniel08@gmail.com,1066.8,Handbag,331.76,3.0,995.28,Debit Card,2024-07-12 11:07:31,Pune,Accessories,25.0,,4.0,Yes,,No
TXN-2883,Robert Paul,debraclark@yahoo.com,81.39,Smartphone,50.81,1.0,50.81,UPI,2024-01-04 22:59:52,Kolkata,Electronics,30.0,Pending,3.0,Yes,Premium,Yes
TXN-2884,Bianca Newton,willisrhonda@roth.com,86.74,4K Smart TV,51.18,,51.18,UPI,2023-12-26 08:44:52,Jaipur,Electronics,20.0,,4.0,Yes,New,No
TXN-2885,Lisa Turner,amandahernandez@gmail.com,288.28,Wrist Watch,274.08,1.0,274.08,Credit Card,2024-03-26 02:33:48,,Accessories,10.0,Cancelled,3.0,,New,
TXN-2886,Michael Snow,shane16@gmail.com,1311.03,Wall Clock,427.8,3.0,1283.4,UPI,2024-11-07 05:19:11,Pune,Home Decor,30.0,Delivered,1.0,Yes,,Yes
TXN-2887,Timothy Gordon,carolhorton@roberts.com,556.03,Wireless Mouse,473.38,,473.38,Debit Card,2025-07-07 05:24:03,Jaipur,Electronics,5.0,Delivered,5.0,,New,No
TXN-2888,Cheryl Olsen,,1639.33,Pasta Pack,791.82,2.0,1583.64,Debit Card,2025-01-08 02:37:29,Mumbai,Groceries,,Pending,4.0,,New,
TXN-2889,Jennifer Nelson,moorejeffery@smith.net,2932.76,Planner,716.98,4.0,2867.92,Credit Card,2025-04-30 22:22:56,Hyderabad,Stationery,5.0,,4.0,,,Yes
TXN-2890,Deanna Phelps,andrea23@gmail.com,580.24,Running Shoes,483.33,,483.33,UPI,2024-12-16 15:16:42,Mumbai,Sportswear,0.0,Pending,,No,Loyal,
TXN-2891,Andrew Hernandez,josephgibbs@hotmail.com,718.22,Broom,697.5,1.0,697.5,PayPal,2024-05-09 14:44:16,Hyderabad,Household,30.0,,5.0,No,Premium,Yes
TXN-2892,Christine Wilson DDS,christopher84@hotmail.com,334.05,4K Smart TV,136.4,2.0,272.8,Credit Card,2024-02-09 23:35:30,,Electronics,,Cancelled,3.0,Yes,New,
TXN-2893,Logan Nguyen,hollowayjeffrey@thompson-bonilla.net,918.67,Perfume,446.2,2.0,892.4,PayPal,2025-03-22 18:10:44,Pune,Beauty,20.0,Delivered,,Yes,New,Yes
TXN-2894,Paula Deleon,,766.0,Perfume,699.97,1.0,699.97,Debit Card,2024-07-07 01:35:31,Pune,Beauty,5.0,Delivered,,No,,No
TXN-2895,Kevin Morton,seanblair@yahoo.com,164.74,Notebook,75.76,,75.76,UPI,2024-08-10 12:50:20,Bangalore,Stationery,30.0,Cancelled,3.0,Yes,Regular,No
TXN-2896,John Crawford,lisathompson@hotmail.com,1783.03,T-shirt,587.08,3.0,1761.24,Credit Card,2024-11-13 04:48:59,,Fashion,5.0,,,No,,
TXN-2897,Catherine Campbell,nicoleroth@hotmail.com,1346.42,Leather Wallet,655.31,2.0,1310.62,Debit Card,2025-02-12 07:30:57,Hyderabad,Fashion,10.0,,2.0,,Loyal,No
TXN-2898,Charles Simmons,hgarcia@gmail.com,774.83,Ergonomic Chair,722.71,1.0,722.71,Cash,2025-05-15 16:45:56,,Furniture,10.0,Pending,5.0,No,Premium,
TXN-2899,Alexandra Garcia,rodriguezalexander@hotmail.com,142.36,Lipstick,26.63,2.0,53.26,Cash,2025-10-24 04:32:49,Pune,Beauty,5.0,Pending,1.0,No,Premium,No
TXN-2900,David Miller,sparksalbert@daniels.com,850.41,Smartphone,776.6,1.0,776.6,Debit Card,2024-04-03 08:26:23,Mumbai,Electronics,5.0,,4.0,Yes,Regular,Yes
TXN-2901,Peter Stafford,martin23@stephens.net,1525.39,Smartphone,748.4,2.0,1496.8,Credit Card,2024-02-01 19:11:06,Chennai,Electronics,10.0,,1.0,Yes,,
TXN-2902,Andrew Stephens,othomas@perez.com,707.87,Pen Set,683.65,1.0,683.65,Cash,2024-07-29 15:03:54,Jaipur,Stationery,,Cancelled,3.0,No,Premium,Yes
TXN-2903,Courtney Koch,vasquezvicki@gmail.com,1382.78,Smart Refrigerator,439.39,3.0,1318.17,Credit Card,2024-01-16 05:23:32,Mumbai,Home Appliances,0.0,Delivered,5.0,No,Regular,
TXN-2904,Diane Jones,wardsandy@gmail.com,251.38,Baby Stroller,122.05,2.0,244.1,Cash,2025-09-23 19:50:00,Hyderabad,Baby Products,10.0,Cancelled,,No,Premium,
TXN-2905,Chris Patterson,erinhernandez@hotmail.com,635.71,Handbag,552.55,,552.55,Credit Card,2025-04-14 22:29:43,Jaipur,Accessories,10.0,Delivered,2.0,Yes,New,No
TXN-2906,Robert Bailey,sabrina54@lindsey.com,535.65,Vacuum Cleaner,496.4,1.0,496.4,Credit Card,2025-06-24 07:50:11,Mumbai,Home Appliances,10.0,Pending,,,New,
TXN-2907,Erica Myers,wilsonronald@hotmail.com,1183.35,Dumbbell Set,546.75,2.0,1093.5,,2024-06-01 12:03:45,Chennai,Sportswear,20.0,Cancelled,1.0,No,Loyal,
TXN-2908,Frank Anderson,luis67@hotmail.com,827.85,Wrist Watch,746.98,,746.98,Credit Card,2024-09-14 17:22:22,Bangalore,Accessories,10.0,Cancelled,2.0,No,Loyal,
TXN-2909,Mallory Taylor,fbarnes@ferguson.biz,713.47,Pasta Pack,653.57,1.0,653.57,,2024-01-02 03:38:18,Chennai,Groceries,10.0,Delivered,3.0,Yes,Premium,No
TXN-2910,Jennifer Lane,youngaaron@cox.com,1099.76,Planner,262.26,4.0,1049.04,Cash,2025-10-13 11:47:16,Kolkata,Stationery,10.0,Pending,4.0,No,,No
TXN-2911,Thomas Ward,steven86@clark.com,2214.34,Broom,431.68,5.0,2158.4,Debit Card,2025-05-31 09:53:38,Hyderabad,Household,5.0,,5.0,,Premium,
TXN-2912,Victor Padilla,,220.11,Coffee Maker,195.8,1.0,195.8,Credit Card,2025-04-25 23:58:03,Kolkata,Home Appliances,,Pending,1.0,Yes,New,No
TXN-2913,Kevin Woods,thomasdonald@jones.biz,569.97,Office Desk,242.81,2.0,485.62,PayPal,2024-02-22 11:49:20,Hyderabad,Furniture,15.0,Pending,2.0,Yes,Premium,Yes
TXN-2914,Julie Taylor,vjenkins@yahoo.com,2339.16,Power Bank,566.13,4.0,2264.52,,2025-06-27 03:11:06,Hyderabad,Electronics,25.0,Delivered,,Yes,,Yes
TXN-2915,Alexis Rodriguez,munozglenn@smith.info,1351.03,Pasta Pack,671.58,2.0,1343.16,UPI,2025-01-01 15:06:22,Bangalore,Groceries,5.0,Pending,1.0,Yes,,No
TXN-2916,Deanna Armstrong,rodneymoore@gmail.com,2534.36,Ergonomic Chair,614.68,4.0,2458.72,,2024-12-07 06:22:30,,Furniture,20.0,,4.0,,New,No
TXN-2917,Trevor Paul,robinsonisaiah@hotmail.com,1693.32,Smartphone,559.25,3.0,1677.75,Credit Card,2025-01-05 14:53:32,Mumbai,Electronics,10.0,Pending,1.0,No,Loyal,
TXN-2918,Angela Schwartz,denise66@gmail.com,1435.66,Olive Oil,447.78,3.0,1343.34,PayPal,2023-12-10 16:02:40,Chennai,Groceries,15.0,,2.0,No,Regular,
TXN-2919,Maria Lee,millercarrie@johnson-campbell.net,1640.72,Handbag,782.56,2.0,1565.12,Cash,2024-01-19 21:32:02,Mumbai,Accessories,15.0,,2.0,,,
TXN-2920,Kyle Avila,andrealittle@gmail.com,2670.67,Vacuum Cleaner,655.08,4.0,2620.32,,2024-05-02 21:03:47,Hyderabad,Home Appliances,30.0,Pending,1.0,No,Loyal,Yes
TXN-2921,William Cunningham,williamschristopher@yahoo.com,135.1,Perfume,95.64,1.0,95.64,UPI,2023-11-04 18:56:45,Mumbai,Beauty,15.0,Cancelled,2.0,,Regular,Yes
TXN-2922,Dr. Tina Porter,iswanson@hotmail.com,1468.0,Leather Wallet,481.72,3.0,1445.16,Debit Card,2025-04-05 05:57:27,Mumbai,Fashion,15.0,Cancelled,1.0,,,Yes
TXN-2923,Jason Figueroa,andrewflynn@willis-christian.com,3166.66,Curtains,789.33,4.0,3157.32,UPI,2024-03-02 10:18:20,Delhi,Home Decor,20.0,Delivered,3.0,No,Loyal,
TXN-2924,Joel Mcclure,nicoleaguirre@thomas.net,1107.66,Yoga Mat,258.43,4.0,1033.72,Debit Card,2024-12-03 05:26:07,Delhi,Sportswear,25.0,,,,Regular,
TXN-2925,Lisa Mills PhD,matthewward@yahoo.com,165.15,Ergonomic Chair,28.71,4.0,114.84,Credit Card,2023-11-29 06:47:08,Chennai,Furniture,10.0,Pending,,No,Regular,
TXN-2926,Patricia Hughes,rubioashley@davis-smith.com,1614.48,Coffee Maker,762.73,2.0,1525.46,,2024-12-27 04:14:46,Bangalore,Home Appliances,10.0,,4.0,Yes,New,No
TXN-2927,Rebecca Jacobson,gibsongeoffrey@yahoo.com,2018.96,Wrist Watch,502.54,4.0,2010.16,,2024-03-02 14:57:23,Hyderabad,Accessories,15.0,Pending,5.0,,Regular,Yes
TXN-2928,Kenneth Gomez,jennifermurray@good-hines.info,2038.05,Curtains,505.95,4.0,2023.8,Credit Card,2025-03-17 07:12:50,,Home Decor,20.0,Delivered,4.0,Yes,Loyal,No
TXN-2929,Teresa Bonilla,coxjustin@yahoo.com,1507.28,Running Shoes,747.9,2.0,1495.8,PayPal,2025-08-24 20:32:48,Kolkata,Sportswear,,Delivered,1.0,Yes,Loyal,No
TXN-2930,Melanie Alexander,,3198.78,Pasta Pack,783.0,4.0,3132.0,Debit Card,2024-05-20 08:20:58,Delhi,Groceries,,Delivered,3.0,No,Loyal,No
TXN-2931,Wendy Williams,hollycastro@farrell.biz,1515.96,Candles Set,734.54,2.0,1469.08,PayPal,2024-02-29 02:03:39,Kolkata,Home Decor,,Delivered,,No,,No
TXN-2932,Sarah Walker,baileytaylor@hotmail.com,712.2,Sneakers,703.15,,703.15,,2025-09-27 08:27:55,Mumbai,Fashion,15.0,,2.0,Yes,New,No
TXN-2933,Ashley White,mtate@murphy-stewart.org,486.6,Running Shoes,460.41,1.0,460.41,Cash,2024-11-09 22:05:14,Delhi,Sportswear,25.0,,4.0,,,No
TXN-2934,Patrick Wilson,gardnerstacy@gmail.com,93.09,Air Conditioner,77.8,,77.8,Cash,2025-03-09 11:23:22,,Home Appliances,15.0,,3.0,Yes,New,No
TXN-2935,Keith Huerta,mayermichael@yahoo.com,469.59,Cushion Cover,394.17,,394.17,Credit Card,2024-10-30 21:53:11,Chennai,Home Decor,,Delivered,5.0,Yes,Loyal,Yes
TXN-2936,Daniel Johnson,johnny21@gmail.com,901.18,Table Cloth,178.64,5.0,893.2,PayPal,2023-12-21 23:58:24,Hyderabad,Home Decor,0.0,Cancelled,4.0,No,Premium,Yes
TXN-2937,Brad Russo,qwarren@yahoo.com,740.92,Leather Wallet,695.74,,695.74,UPI,2024-03-20 04:21:32,Bangalore,Fashion,5.0,Pending,1.0,No,Loyal,Yes
TXN-2938,Anna Valenzuela,franklin56@yahoo.com,2888.89,Hair Serum,700.28,4.0,2801.12,PayPal,2024-11-01 12:50:33,Pune,Beauty,20.0,Pending,1.0,Yes,Loyal,No
TXN-2939,Rachel Sheppard,rita96@gmail.com,514.42,Hair Serum,139.98,3.0,419.94,Cash,2025-01-06 20:58:56,,Beauty,10.0,,3.0,,,No
TXN-2940,Linda Miller,elizabeth50@mosley.info,2289.46,4K Smart TV,453.12,5.0,2265.6,,2025-08-30 12:38:09,Bangalore,Electronics,25.0,Cancelled,1.0,Yes,Loyal,Yes
TXN-2941,Ricky Craig,mcneilsherry@gmail.com,773.04,Detergent,692.8,1.0,692.8,,2025-03-04 20:58:14,,Household,20.0,Delivered,4.0,Yes,Loyal,
TXN-2942,Wayne Davis,robertpayne@burke.com,249.8,Wall Clock,86.98,2.0,173.96,Debit Card,2024-04-09 03:09:29,Hyderabad,Home Decor,10.0,,2.0,No,Premium,Yes
TXN-2943,Valerie Ray,lisa04@shaw-parrish.info,505.87,Keyboard,465.7,1.0,465.7,UPI,2025-03-16 05:28:53,Mumbai,Electronics,20.0,Cancelled,5.0,Yes,Loyal,
TXN-2944,Mrs. Heather Clayton MD,housestephen@yahoo.com,1049.76,Olive Oil,337.1,3.0,1011.3,PayPal,2024-03-14 14:27:21,Hyderabad,Groceries,25.0,Delivered,2.0,No,Loyal,No
